Id,Label,timeset,pageranks
brochette.n.01,,,0.000007
broadcaster.n.02,,,0.000006
broadcasting_station.n.01,,,0.000004
broadcasting_studio.n.01,,,0.000003
broadcloth.n.02,,,0.000003
broadcloth.n.01,,,0.000003
broad_gauge.n.01,,,0.000004
broad_hatchet.n.01,,,0.000004
tomahawk.n.01,,,0.000018
broadloom.n.01,,,0.000004
broadside.n.04,,,0.000003
broadside.n.03,,,0.000003
broadsword.n.01,,,0.000005
brocade.n.01,,,0.000008
brogan.n.01,,,0.000018
broiler.n.01,,,0.000008
broken_arch.n.01,,,0.000004
brokerage_house.n.01,,,0.000006
brompheniramine_maleate.n.01,,,0.000006
bronchodilator.n.01,,,0.000007
bronchoscope.n.01,,,0.000006
bronx-whitestone_bridge.n.01,,,0.000005
bronze.n.02,,,0.000005
bronze_medal.n.01,,,0.000003
brooklyn_bridge.n.01,,,0.000006
sweep.n.01,,,0.000008
broom_closet.n.01,,,0.000006
broomstick.n.01,,,0.000018
brougham.n.02,,,0.000003
brougham.n.01,,,0.000003
browning_automatic_rifle.n.01,,,0.00001
browning_machine_gun.n.01,,,0.000014
brownstone.n.02,,,0.000005
brown_university.n.01,,,0.000006
brunch_coat.n.01,,,0.000012
brush.n.02,,,0.000018
brush.n.04,,,0.000018
brussels_carpet.n.01,,,0.000005
brussels_lace.n.01,,,0.000006
bubble.n.04,,,0.000005
bubble_chamber.n.01,,,0.000003
bubble_jet_printer.n.01,,,0.000011
bubbler.n.02,,,0.000004
buchenwald.n.01,,,0.000005
buckboard.n.01,,,0.000004
bucket.n.01,,,0.00001
bucket_seat.n.01,,,0.000007
bucket_shop.n.02,,,0.000004
buckle.n.01,,,0.000008
buckram.n.01,,,0.000009
bucksaw.n.01,,,0.000004
buckskins.n.01,,,0.000006
buff.n.05,,,0.000007
buffered_aspirin.n.01,,,0.00001
buffer.n.01,,,0.000013
buffer.n.06,,,0.000009
buffer.n.05,,,0.000007
buffer.n.04,,,0.000011
buffet.n.01,,,0.00001
buffing_wheel.n.01,,,0.000004
bug.n.03,,,0.000007
buggy_whip.n.01,,,0.000008
bugle.n.01,,,0.000006
bugle.n.03,,,0.000006
building_block.n.02,,,0.000005
building_complex.n.01,,,0.000012
building_supply_store.n.01,,,0.000007
built-in_bed.n.01,,,0.000005
bulb.n.03,,,0.000002
bulkhead.n.01,,,0.000003
bulla.n.02,,,0.000003
bulldog_clip.n.01,,,0.000011
bulldog_wrench.n.01,,,0.000004
bulldozer.n.01,,,0.000014
bulletin_board.n.02,,,0.000004
bulletin.n.01,,,0.000008
bulletin_board_system.n.01,,,0.000009
bulletproof_vest.n.01,,,0.000003
vest.n.01,,,0.00002
bullfight.n.01,,,0.000004
bullhorn.n.01,,,0.000009
bullion.n.02,,,0.000004
bullnose.n.01,,,0.000008
bullpen.n.02,,,0.000009
bullpen.n.01,,,0.000004
bullring.n.01,,,0.000003
bull_tongue.n.01,,,0.000007
bulwark.n.02,,,0.000003
bumboat.n.01,,,0.000009
bumper.n.02,,,0.000006
bumper.n.01,,,0.000006
bumper_car.n.01,,,0.000009
bumper_guard.n.01,,,0.000006
bumper_jack.n.01,,,0.000005
bundle.n.02,,,0.000007
bung.n.01,,,0.000007
bungler.n.01,,,0.000026
bungalow.n.01,,,0.000011
bungee.n.01,,,0.000009
bunghole.n.02,,,0.000005
bunk.n.03,,,0.000005
bunk.n.01,,,0.00001
bunk_bed.n.01,,,0.000007
bunker.n.01,,,0.000009
bunker.n.03,,,0.000008
bunker.n.02,,,0.000006
bunker_buster.n.01,,,0.000012
bunsen_burner.n.01,,,0.000009
bunting.n.01,,,0.000004
bur.n.02,,,0.000011
burberry.n.01,,,0.000008
raspberry.n.01,,,0.000017
burette.n.01,,,0.000007
burglar_alarm.n.02,,,0.000004
burial_chamber.n.01,,,0.000013
stewart.n.01,,,0.000013
burial_garment.n.01,,,0.000003
burial_mound.n.01,,,0.000013
burin.n.01,,,0.000004
burqa.n.01,,,0.000006
burn_bag.n.01,,,0.000004
burn_center.n.01,,,0.000002
burner.n.01,,,0.000004
petroleum.n.01,,,0.00005
burner.n.02,,,0.000004
burnous.n.01,,,0.000011
burp_gun.n.01,,,0.000009
burr.n.02,,,0.000007
burr.n.04,,,0.000007
burthen.n.01,,,0.000006
bus.n.01,,,0.000034
bus.n.04,,,0.000017
bushel_basket.n.01,,,0.000006
cafeteria.n.01,,,0.000027
bushing.n.02,,,0.000005
bushing.n.01,,,0.000002
bush_jacket.n.01,,,0.000005
business_suit.n.01,,,0.000006
buskin.n.01,,,0.000019
bus_lane.n.01,,,0.000006
bus_line.n.01,,,0.000004
buspirone.n.01,,,0.000017
bust.n.03,,,0.000009
bus_terminal.n.01,,,0.00002
post.n.01,,,0.000018
bustier.n.01,,,0.000006
bustle.n.02,,,0.000005
butacaine.n.01,,,0.000007
butcher_board.n.01,,,0.000004
butcher_knife.n.01,,,0.000004
butcher_shop.n.01,,,0.000006
butt.n.01,,,0.000006
butt.n.09,,,0.000006
butt.n.08,,,0.000005
butter_dish.n.01,,,0.000005
butterfly_valve.n.01,,,0.000007
butter_knife.n.01,,,0.000006
buttery.n.02,,,0.000005
butt_hinge.n.01,,,0.000003
butt_joint.n.01,,,0.000007
button.n.01,,,0.000006
button.n.07,,,0.000006
buttonhole.n.01,,,0.000007
outcrop.n.01,,,0.000007
buttonhole_stitch.n.01,,,0.000008
buttonhook.n.01,,,0.000003
buttress.n.01,,,0.000004
butt_shaft.n.01,,,0.000003
butt_weld.n.01,,,0.000005
butyl_nitrite.n.01,,,0.000008
buzz_bomb.n.01,,,0.00002
buzzer.n.02,,,0.000006
bvd.n.01,,,0.000005
venereal_disease.n.01,,,0.000027
bypass_condenser.n.01,,,0.000008
by-product.n.02,,,0.000007
byway.n.01,,,0.00001
cab.n.03,,,0.000029
cab.n.02,,,0.000013
cab.n.01,,,0.000013
cabana.n.01,,,0.000003
cabaret.n.01,,,0.000007
caber.n.01,,,0.000006
cabin.n.03,,,0.000007
cabin.n.01,,,0.000013
cabin.n.02,,,0.000007
cabin_car.n.01,,,0.000009
cabin_class.n.01,,,0.000007
cabin_cruiser.n.01,,,0.00002
cabinet.n.04,,,0.000014
player.n.01,,,0.000008
cabinet.n.03,,,0.000012
cabinetwork.n.01,,,0.000008
cabin_liner.n.01,,,0.000006
cable.n.03,,,0.000006
fiber.n.01,,,0.000022
cable.n.06,,,0.000013
cable.n.02,,,0.000011
cable_car.n.01,,,0.000011
cable_railway.n.01,,,0.000018
lanseh_tree.n.01,,,0.000016
cache.n.01,,,0.000005
cache.n.03,,,0.000007
cachet.n.03,,,0.000003
caddy.n.01,,,0.000007
caesium_clock.n.01,,,0.000005
cafe.n.01,,,0.000006
cafeteria_facility.n.01,,,0.000004
cafeteria_tray.n.01,,,0.000004
caff.n.01,,,0.000004
caftan.n.02,,,0.000005
caftan.n.01,,,0.000005
cage.n.04,,,0.000008
cagoule.n.01,,,0.000005
caisson.n.04,,,0.000009
caisson.n.03,,,0.000007
caisson.n.02,,,0.000004
frosting.n.01,,,0.000011
calabash.n.05,,,0.000004
calamine_lotion.n.01,,,0.000005
calash.n.02,,,0.000014
calash.n.01,,,0.000012
calceus.n.01,,,0.000006
calcimine.n.01,,,0.000004
calcium_blocker.n.01,,,0.000007
calculator.n.02,,,0.000004
caldron.n.01,,,0.00001
caledonian_canal.n.01,,,0.000006
calender.n.01,,,0.000003
caliper.n.01,,,0.000004
calk.n.01,,,0.000006
call-board.n.01,,,0.000004
call_center.n.01,,,0.000004
caller_id.n.01,,,0.000004
calliope.n.02,,,0.000009
caloosahatchee_canal.n.01,,,0.00001
calorimeter.n.01,,,0.000005
calpac.n.01,,,0.00001
calumet.n.01,,,0.000008
defamation.n.01,,,0.000016
calvary_cross.n.01,,,0.000005
cam.n.02,,,0.000007
camail.n.01,,,0.000014
camber_arch.n.01,,,0.000004
chamber.n.01,,,0.000009
cambric.n.01,,,0.000005
cambridge_university.n.01,,,0.000008
camcorder.n.01,,,0.000006
camel's_hair.n.01,,,0.000004
cameo.n.01,,,0.000003
camera.n.01,,,0.000006
flash.n.01,,,0.000017
camera_lens.n.01,,,0.000009
camera_lucida.n.01,,,0.000004
camera_obscura.n.01,,,0.000005
camera_tripod.n.01,,,0.000007
camise.n.01,,,0.000004
camisole.n.02,,,0.000004
camisole.n.01,,,0.000007
camlet.n.02,,,0.000008
camlet.n.01,,,0.000008
camouflage.n.03,,,0.000003
camouflage.n.02,,,0.00001
camp.n.01,,,0.000012
tent.n.01,,,0.000024
camp.n.03,,,0.000006
camp.n.05,,,0.000006
camp.n.08,,,0.000009
camp.n.07,,,0.000009
campaign_hat.n.01,,,0.000002
campanile.n.01,,,0.000009
camp_chair.n.01,,,0.000005
camper.n.02,,,0.000019
camper_trailer.n.01,,,0.000006
camphor_ice.n.01,,,0.000005
campstool.n.01,,,0.000004
camshaft.n.01,,,0.000004
can.n.01,,,0.000014
canal.n.03,,,0.000004
canal_boat.n.01,,,0.000011
candelabrum.n.01,,,0.00001
candid_camera.n.01,,,0.000006
candlepin.n.01,,,0.000005
candlesnuffer.n.01,,,0.00001
candlestick.n.01,,,0.000013
candlewick.n.01,,,0.000005
candlewick.n.02,,,0.000005
candy_thermometer.n.01,,,0.000009
cane.n.03,,,0.000004
cane.n.01,,,0.000015
cangue.n.01,,,0.000005
canister.n.02,,,0.000013
cannabis.n.02,,,0.000008
cannery.n.01,,,0.000003
cannikin.n.02,,,0.000004
cannibal.n.01,,,0.000014
cannikin.n.01,,,0.000004
cannon.n.01,,,0.00001
cannon.n.04,,,0.00001
cannon.n.03,,,0.00001
cannon.n.02,,,0.00001
cannonball.n.01,,,0.000011
cannon_cracker.n.01,,,0.000008
firecracker.n.01,,,0.000012
cannula.n.01,,,0.000003
canoe.n.01,,,0.000015
birch.n.01,,,0.000011
paddle.n.01,,,0.000009
portage.n.01,,,0.000006
can_opener.n.01,,,0.000011
canopic_jar.n.01,,,0.000007
canopy.n.03,,,0.000005
canopy.n.02,,,0.000005
canopy.n.01,,,0.000005
canteen.n.01,,,0.000005
canteen.n.05,,,0.000005
canteen.n.04,,,0.000005
canteen.n.03,,,0.000008
october.n.01,,,0.000019
canteen.n.02,,,0.000005
cant_hook.n.01,,,0.000006
cantilever.n.01,,,0.000004
cantilever_bridge.n.01,,,0.000005
cantle.n.01,,,0.000003
canton_crepe.n.01,,,0.000007
canvas.n.06,,,0.000005
canvas.n.02,,,0.000005
canvas_tent.n.01,,,0.000005
logo.n.01,,,0.000012
cap.n.02,,,0.000011
cap.n.04,,,0.000011
capacitor.n.01,,,0.000015
capacitance.n.01,,,0.000008
caparison.n.01,,,0.00001
cape.n.02,,,0.000011
dracula.n.01,,,0.00001
batman.n.01,,,0.00001
devil.n.02,,,0.000015
capeline_bandage.n.01,,,0.000004
capillary.n.01,,,0.000006
capital.n.08,,,0.000016
capital_ship.n.01,,,0.00001
capitol.n.02,,,0.000007
cap_opener.n.01,,,0.000006
capote.n.02,,,0.00001
capote.n.01,,,0.00001
cap_screw.n.01,,,0.000007
capstan.n.01,,,0.000005
capstone.n.02,,,0.00002
capsule.n.02,,,0.000005
capsule.n.01,,,0.000005
captain's_chair.n.01,,,0.000005
captain.n.01,,,0.000016
captopril.n.01,,,0.000009
capuchin.n.01,,,0.000003
car.n.02,,,0.000013
car.n.04,,,0.000011
car.n.03,,,0.000013
carabiner.n.01,,,0.000006
carafe.n.01,,,0.000008
caravansary.n.01,,,0.000021
car_battery.n.01,,,0.000005
carbine.n.01,,,0.000004
car_bomb.n.01,,,0.000008
carbomycin.n.01,,,0.000006
carbon.n.03,,,0.00001
carbon_arc_lamp.n.01,,,0.000006
carboy.n.01,,,0.000004
carburetor.n.01,,,0.000014
car_carrier.n.01,,,0.000008
cardcase.n.01,,,0.000006
cardiac_monitor.n.01,,,0.000007
cardigan.n.01,,,0.000009
card_index.n.01,,,0.000008
cardiograph.n.01,,,0.000007
cardioid_microphone.n.01,,,0.000005
car_door.n.01,,,0.000005
cardroom.n.01,,,0.000005
card_table.n.02,,,0.000003
card_table.n.01,,,0.000003
car-ferry.n.01,,,0.000007
cargo_area.n.01,,,0.000016
cargo_container.n.01,,,0.000004
cargo_door.n.01,,,0.000005
cargo_hatch.n.01,,,0.000004
cargo_helicopter.n.01,,,0.000006
cargo_liner.n.01,,,0.000008
cargo_ship.n.01,,,0.000007
carillon.n.01,,,0.000006
carminative.n.01,,,0.000003
car_mirror.n.01,,,0.000007
carnegie_mellon_university.n.01,,,0.000004
caroche.n.01,,,0.000004
carousel.n.02,,,0.000016
carousel.n.01,,,0.000014
carpenter's_hammer.n.01,,,0.000013
carpenter's_kit.n.01,,,0.000009
carpenter's_level.n.01,,,0.000009
carpenter's_mallet.n.01,,,0.000009
carpenter's_rule.n.01,,,0.000004
carpenter's_square.n.01,,,0.000007
carpetbag.n.01,,,0.000005
carpet_beater.n.01,,,0.000011
carpet_loom.n.01,,,0.000005
carpet_pad.n.01,,,0.00001
carpet_sweeper.n.01,,,0.000007
carpet_tack.n.01,,,0.000009
carport.n.01,,,0.000009
carrack.n.01,,,0.000007
carrel.n.02,,,0.000017
carriage.n.02,,,0.000014
carriage.n.04,,,0.000008
carriage_bolt.n.01,,,0.000006
carriageway.n.01,,,0.000005
carriage_wrench.n.01,,,0.000006
carrick_bend.n.01,,,0.000007
carrick_bitt.n.01,,,0.000008
carrier.n.10,,,0.000006
carrier.n.02,,,0.000006
carron_oil.n.01,,,0.000005
carryall.n.01,,,0.000015
carrycot.n.01,,,0.000007
car_seat.n.01,,,0.000004
car_tire.n.01,,,0.000016
carton.n.02,,,0.000005
cartouche.n.01,,,0.000009
car_train.n.01,,,0.000004
cartridge.n.01,,,0.000007
cartridge.n.04,,,0.000008
cartridge.n.03,,,0.000006
cartridge_belt.n.01,,,0.000009
cartridge_ejector.n.01,,,0.000011
cartridge_extractor.n.01,,,0.000016
cartridge_fuse.n.01,,,0.000009
trader.n.01,,,0.000016
cartwheel.n.01,,,0.000003
carvedilol.n.01,,,0.000005
carving.n.01,,,0.000003
carving_fork.n.01,,,0.000004
carving_knife.n.01,,,0.000005
car_wheel.n.01,,,0.000005
car_window.n.01,,,0.000009
caryatid.n.01,,,0.000003
cascade_liquefier.n.01,,,0.000004
cascade_transformer.n.01,,,0.000006
case.n.05,,,0.000004
case.n.20,,,0.00001
case.n.19,,,0.000015
case.n.18,,,0.000007
casein_paint.n.01,,,0.000007
case_knife.n.02,,,0.000008
case_knife.n.01,,,0.000006
casement.n.01,,,0.000003
casement_window.n.01,,,0.000003
casern.n.01,,,0.00001
case_shot.n.01,,,0.00001
cash_bar.n.01,,,0.000005
cashbox.n.01,,,0.000009
cashmere.n.01,,,0.000004
cash_register.n.01,,,0.000007
casing.n.03,,,0.000008
casing.n.02,,,0.000006
casino.n.01,,,0.000007
casket.n.02,,,0.000006
casque.n.01,,,0.000006
casquet.n.01,,,0.000012
cassegrainian_telescope.n.01,,,0.000004
casserole.n.02,,,0.000005
cassette_deck.n.01,,,0.000005
cassette_player.n.01,,,0.000005
cassette_recorder.n.01,,,0.000007
cassette_tape.n.01,,,0.000005
cassock.n.01,,,0.000004
cast.n.06,,,0.000005
cast.n.05,,,0.000007
caster.n.03,,,0.000006
caster.n.02,,,0.000006
castile_soap.n.01,,,0.000004
castle.n.02,,,0.000005
castle.n.03,,,0.000009
castor_oil.n.01,,,0.000004
catafalque.n.01,,,0.000005
catalytic_converter.n.01,,,0.000004
catalytic_cracker.n.01,,,0.000007
catamaran.n.01,,,0.000007
catapult.n.03,,,0.00003
catapult.n.02,,,0.000007
catboat.n.01,,,0.00001
cat_box.n.01,,,0.000007
catch.n.07,,,0.000012
catch.n.06,,,0.000014
catchall.n.01,,,0.000004
catcher's_mask.n.01,,,0.000003
catchment.n.01,,,0.000004
caterpillar.n.02,,,0.000013
catgut.n.02,,,0.000005
cathedra.n.01,,,0.000007
cathedral.n.01,,,0.000014
cathedral.n.02,,,0.000014
catherine_wheel.n.01,,,0.000009
cathode.n.01,,,0.000005
cathode.n.02,,,0.000004
cathode-ray_tube.n.01,,,0.000009
catling.n.01,,,0.000006
cat-o'-nine-tails.n.01,,,0.00001
cat_rig.n.01,,,0.000007
cat's-paw.n.02,,,0.000007
catsup_bottle.n.01,,,0.000009
cattle_car.n.01,,,0.000005
cattle_guard.n.01,,,0.000009
cattleship.n.01,,,0.000011
womanhood.n.01,,,0.000006
cattle_trail.n.01,,,0.000005
catwalk.n.02,,,0.000003
catwalk.n.01,,,0.000003
causeway.n.01,,,0.000004
cautery.n.01,,,0.000006
slouch.n.01,,,0.000004
cavalry_sword.n.01,,,0.000009
cavetto.n.01,,,0.000003
cavity_wall.n.01,,,0.000006
c_battery.n.01,,,0.000004
c-clamp.n.01,,,0.000004
cd_drive.n.01,,,0.000006
cd_player.n.01,,,0.000005
cd-r.n.01,,,0.00001
cd-rom.n.01,,,0.000005
cd-rom_drive.n.01,,,0.000004
cedar_chest.n.01,,,0.000006
cefadroxil.n.01,,,0.000003
cefoperazone.n.01,,,0.000006
cefotaxime.n.01,,,0.000006
ceftazidime.n.01,,,0.000013
ceftriaxone.n.01,,,0.00001
cefuroxime.n.01,,,0.000011
celecoxib.n.01,,,0.000008
personality.n.01,,,0.000008
celesta.n.01,,,0.000009
celestial_globe.n.01,,,0.000005
cell.n.03,,,0.000015
cell.n.07,,,0.000013
cell.n.01,,,0.000024
cell.n.06,,,0.00001
cellar.n.03,,,0.000008
cellarage.n.02,,,0.000007
cellblock.n.01,,,0.000008
community.n.01,,,0.000028
cello.n.01,,,0.000007
cellophane.n.01,,,0.000005
cellulose_tape.n.01,,,0.00001
celluloid.n.01,,,0.00001
celtic_cross.n.01,,,0.000004
cenotaph.n.01,,,0.000004
censer.n.01,,,0.000008
center.n.03,,,0.000005
center_bit.n.01,,,0.000005
centerboard.n.01,,,0.000011
center_field.n.01,,,0.000009
centerpiece.n.02,,,0.00001
center_punch.n.01,,,0.000004
centigrade_thermometer.n.01,,,0.000004
central.n.01,,,0.000007
central_heating.n.01,,,0.000005
central_processing_unit.n.01,,,0.000013
doorframe.n.01,,,0.000014
centrex.n.01,,,0.000004
centrifugal_pump.n.01,,,0.000005
centrifuge.n.01,,,0.000015
cephalexin.n.01,,,0.000018
cephaloglycin.n.01,,,0.000006
cephaloridine.n.01,,,0.000003
cephalosporin.n.01,,,0.000006
cephalothin.n.01,,,0.000003
ceramic_ware.n.01,,,0.000004
cerate.n.01,,,0.000003
cereal_bowl.n.01,,,0.000007
cereal_box.n.01,,,0.000004
cerecloth.n.01,,,0.000005
cerivastatin.n.01,,,0.000007
cervical_cap.n.01,,,0.000004
chachka.n.01,,,0.000019
chachka.n.02,,,0.000018
chador.n.01,,,0.000012
chaff.n.02,,,0.000006
chafing_dish.n.01,,,0.000004
chafing_gear.n.01,,,0.00001
chain.n.03,,,0.000006
chain.n.10,,,0.000009
chain.n.05,,,0.000006
chain.n.09,,,0.000006
chainlink_fence.n.01,,,0.000005
chain_mail.n.01,,,0.000017
chain_printer.n.01,,,0.000005
chain_saw.n.01,,,0.000008
chain_stitch.n.02,,,0.000006
chain_stitch.n.01,,,0.000006
chain_store.n.01,,,0.000006
chain_tongs.n.01,,,0.000004
chain_wrench.n.01,,,0.000005
chair.n.05,,,0.000008
chair_of_state.n.01,,,0.000005
chairlift.n.01,,,0.000008
chaise.n.02,,,0.000007
chaise_longue.n.01,,,0.000011
chalet.n.01,,,0.000007
chalice.n.01,,,0.000009
potter.n.01,,,0.000018
chalk.n.04,,,0.000006
chalk_line.n.01,,,0.00001
chalkpit.n.01,,,0.000008
challis.n.01,,,0.000005
chamber.n.03,,,0.000005
chamberpot.n.01,,,0.000011
chambray.n.01,,,0.000007
chamfer_bit.n.01,,,0.000008
chamfer_plane.n.01,,,0.000007
chamois_cloth.n.01,,,0.000005
chancel.n.01,,,0.000008
chancellery.n.01,,,0.000005
chancery.n.02,,,0.000004
crystal.n.01,,,0.000017
glitter.n.01,,,0.000026
chandlery.n.02,,,0.000007
chandlery.n.01,,,0.000007
chanfron.n.01,,,0.000017
change.n.07,,,0.000004
change.n.06,,,0.000004
channel.n.02,,,0.000006
channel.n.07,,,0.000011
chanter.n.01,,,0.000009
chantry.n.02,,,0.000006
chap.n.04,,,0.000012
chapel.n.01,,,0.000012
chapterhouse.n.02,,,0.000006
chapterhouse.n.01,,,0.000004
character_printer.n.01,,,0.000011
charcoal.n.02,,,0.000009
charcoal.n.04,,,0.000006
charcoal_burner.n.02,,,0.000009
charcuterie.n.01,,,0.000005
charge.n.15,,,0.000011
charge.n.14,,,0.000013
charge-exchange_accelerator.n.01,,,0.000006
charger.n.02,,,0.000011
chariot.n.01,,,0.000007
chariot.n.02,,,0.000007
charlestown_navy_yard.n.01,,,0.000003
charm.n.03,,,0.000004
charnel_house.n.01,,,0.000006
chart.n.02,,,0.000003
charterhouse.n.01,,,0.000006
chartres_cathedral.n.01,,,0.000007
chase.n.03,,,0.000012
chassis.n.03,,,0.000005
chassis.n.02,,,0.000005
chasuble.n.01,,,0.000006
chateau.n.01,,,0.000006
chatelaine.n.02,,,0.000006
check.n.10,,,0.000003
checker.n.03,,,0.000006
checkerboard.n.01,,,0.000004
checkout.n.03,,,0.000009
checkroom.n.01,,,0.000006
cheekpiece.n.01,,,0.000006
cheeseboard.n.01,,,0.000009
cheesecake.n.02,,,0.000004
cheesecloth.n.01,,,0.000005
cheese_cutter.n.01,,,0.000006
cheese_press.n.01,,,0.000005
chemical_bomb.n.01,,,0.000007
chemical_plant.n.01,,,0.000004
chemical_reactor.n.01,,,0.000006
chemical_weapon.n.01,,,0.000004
chemise.n.02,,,0.000013
chemise.n.01,,,0.000014
chemistry_lab.n.01,,,0.000006
chenille.n.02,,,0.000004
chenille.n.01,,,0.000008
cheroot.n.01,,,0.000005
cherry_bomb.n.01,,,0.000005
chessboard.n.01,,,0.000006
chessman.n.01,,,0.000008
chest.n.02,,,0.000005
chesterfield.n.03,,,0.000003
chesterfield.n.02,,,0.000003
chest_protector.n.01,,,0.000002
cheval-de-frise.n.01,,,0.000003
cheval_glass.n.01,,,0.000003
looking_glass.n.01,,,0.00001
chevron.n.02,,,0.000005
chiaroscuro.n.01,,,0.000007
chicane.n.01,,,0.000007
chicane.n.02,,,0.000006
chicken_coop.n.01,,,0.000016
hatchery.n.01,,,0.000015
chicken_farm.n.01,,,0.000004
chicken_wire.n.01,,,0.000004
chicken_yard.n.01,,,0.000013
chiffon.n.01,,,0.000006
chiffonier.n.01,,,0.000009
child's_room.n.01,,,0.000005
chime.n.01,,,0.000017
chimney.n.01,,,0.000008
chimney_breast.n.01,,,0.000007
chimney_corner.n.01,,,0.000011
chimneypot.n.01,,,0.00001
chimneystack.n.01,,,0.000008
china.n.02,,,0.000003
china_cabinet.n.01,,,0.000008
chinchilla.n.02,,,0.000007
chinese_lantern.n.01,,,0.000007
chinese_puzzle.n.01,,,0.000005
chinese_wall.n.01,,,0.000006
chinning_bar.n.01,,,0.000003
chin.n.01,,,0.000012
chino.n.02,,,0.000008
chino.n.01,,,0.000008
chinoiserie.n.01,,,0.000007
chin_rest.n.01,,,0.000004
chin_strap.n.01,,,0.000005
chintz.n.01,,,0.000005
chip.n.07,,,0.000012
microprocessor.n.01,,,0.000004
chip.n.06,,,0.000009
chip.n.02,,,0.000006
chisel.n.01,,,0.000011
chisholm_trail.n.01,,,0.000004
chiton.n.01,,,0.000004
chlamys.n.02,,,0.000006
chloral_hydrate.n.01,,,0.000005
chlorambucil.n.01,,,0.00001
colonel.n.01,,,0.000008
chloramine.n.01,,,0.000005
chloramphenicol.n.01,,,0.000007
chlordiazepoxide.n.01,,,0.000009
chlorhexidine.n.01,,,0.000004
chloroform.n.01,,,0.00001
chloroquine.n.01,,,0.000003
chlorothiazide.n.01,,,0.000007
chlorpheniramine_maleate.n.01,,,0.000007
chlorpromazine.n.01,,,0.000008
chlortetracycline.n.01,,,0.00001
chlorthalidone.n.01,,,0.000012
chock.n.01,,,0.000011
choir.n.03,,,0.000005
choir_loft.n.01,,,0.000005
choke.n.02,,,0.000007
choke.n.01,,,0.000013
choker.n.04,,,0.000013
choker.n.03,,,0.000016
chokey.n.01,,,0.000009
choo-choo.n.01,,,0.000012
chopine.n.01,,,0.000007
chopping_block.n.01,,,0.000004
chopping_board.n.01,,,0.000007
chop_shop.n.01,,,0.000005
chopstick.n.01,,,0.000004
chordophone.n.01,,,0.000007
choropleth_map.n.01,,,0.000003
chrism.n.01,,,0.000016
christmas_stocking.n.01,,,0.000005
christmas_tree.n.05,,,0.000009
chromatogram.n.01,,,0.000004
chronograph.n.01,,,0.000005
chronometer.n.01,,,0.000003
chronoscope.n.01,,,0.000004
chuck.n.03,,,0.000005
chuck_wagon.n.01,,,0.000006
chukka.n.02,,,0.000011
chum.n.02,,,0.000007
chunnel.n.01,,,0.000005
church.n.02,,,0.000013
church_bell.n.01,,,0.000011
church_hat.n.01,,,0.000006
churchill_downs.n.01,,,0.000003
church_key.n.01,,,0.000006
church_tower.n.01,,,0.000008
churidars.n.01,,,0.000007
churn.n.01,,,0.000009
chute.n.02,,,0.000013
cider_mill.n.01,,,0.000005
ciderpress.n.01,,,0.000005
cigar_band.n.01,,,0.000005
cigar_box.n.01,,,0.000007
cigar_butt.n.01,,,0.000006
cigar_cutter.n.01,,,0.000006
nicotine.n.01,,,0.000009
cigarette_butt.n.01,,,0.000003
cigarette_case.n.01,,,0.00001
cigarette_holder.n.01,,,0.000008
cigarillo.n.01,,,0.000005
cigar_lighter.n.01,,,0.000014
cimetidine.n.01,,,0.000012
cinch.n.02,,,0.000008
cinder_block.n.01,,,0.000013
cinder_track.n.01,,,0.000005
cinema.n.02,,,0.000012
cinquefoil.n.02,,,0.000004
ciprofloxacin.n.01,,,0.000007
circle.n.08,,,0.000008
